,t_measure10,t_measure15,t_measure30,t_precision10,t_precision15,t_precision30,t_recall10,t_recall15,t_recall30,track_id
438,0.13099683750419708,0.14935852492272803,0.21557299982672204,0.09964186753747646,0.11402734067718469,0.16152774964672087,0.1911460323248224,0.21641406869977778,0.3239692202858117,SALAMI_410
439,0.15697843425042482,0.20348721860187213,0.3012664789925054,0.16441651986308065,0.20937242253587895,0.3001790642446767,0.15018420822393536,0.19792382092312188,0.3023618008205605,SALAMI_412
440,0.05715347106248118,0.11724026091389404,0.24923649281146912,0.04837428504417424,0.09933713481076563,0.20272960955872676,0.06982577057413658,0.14301532969431957,0.3234332037996189,SALAMI_414
441,0.23900129475730245,0.27325340573025036,0.3439562570898262,0.17189610279912668,0.1953691806754802,0.243411589533011,0.3920510930101659,0.4544011078886847,0.5860204595295286,SALAMI_416
442,0.2156918155868515,0.25361075897965024,0.33605275748861496,0.20838816467214882,0.2409120888158144,0.30499478850521217,0.22352602269096,0.26772263459724427,0.37415320757446924,SALAMI_418
443,0.05387228721070699,0.08030745879986993,0.16808280244137716,0.03767773023586212,0.057512552257008145,0.11640619771915452,0.0944825738754849,0.13303571788489893,0.3022710174480465,SALAMI_42
444,0.1811312561385355,0.20279175895092863,0.25939274864235345,0.12526178309377953,0.13953839821847813,0.18160339005649823,0.32696453111158996,0.37094085745324884,0.4537594951492233,SALAMI_420
445,0.1439125776952269,0.16390576367637222,0.21018111852802066,0.1546620513007068,0.17313808875376593,0.21246071702404512,0.1345602399043215,0.1556081935797243,0.20794991866911738,SALAMI_422
446,0.09350970958116278,0.1236229454144198,0.18790407864516576,0.124552327056084,0.16194444962528676,0.23705646939913488,0.074853665495228,0.09996731582530677,0.15563416676021896,SALAMI_424
447,0.15241608376878982,0.16804624796128875,0.19201118371024758,0.2928483157540404,0.3241758723506554,0.35872858467855995,0.10301591811219277,0.11342060292429296,0.13108845068068148,SALAMI_426
448,0.11692607673617941,0.17308515649522804,0.28549750425655857,0.08384188291217572,0.1230444267859926,0.1982359010692876,0.1931392585282074,0.29172719627784066,0.5099906563004529,SALAMI_428
449,0.11002838906011655,0.13316663440689455,0.17104783363772597,0.0949164333557071,0.11132123022648913,0.1404637553499498,0.13086361272976202,0.16567909146389456,0.21865755069186926,SALAMI_430
450,0.05997659263562563,0.08780258934791212,0.16397508365724417,0.03836780105125832,0.05605680231673174,0.1035995215531708,0.13730942622368147,0.2024568836867259,0.3930167534405823,SALAMI_432
451,0.1739555431758852,0.18791419457236766,0.234536931517307,0.12257069732751111,0.13102293057898262,0.16069420093053152,0.29952373664172827,0.3321261965941581,0.43394457974863754,SALAMI_434
452,0.1537510872701011,0.20367235878132095,0.3146922838227468,0.12418213195359341,0.16413452366279274,0.24821869581713701,0.20180210078582406,0.26830300212973335,0.42979153174897305,SALAMI_436
453,0.13010552225439942,0.16543733640033506,0.21239043904286323,0.13307468291676736,0.16809175462276763,0.21393508972589922,0.12726596561977752,0.16286544929391136,0.21086793378963029,SALAMI_438
454,0.21516909691377428,0.2725380616479326,0.3683735678659489,0.19972035578800293,0.25257276213476315,0.335843529599349,0.23320818384846,0.2959307076456733,0.4078812277673581,SALAMI_44
455,0.18125487939192148,0.2137670528071038,0.29103146672714936,0.1818153733918253,0.21412281619757323,0.2846867130300612,0.18069783051366034,0.21341246965188437,0.29766547540809385,SALAMI_440
456,0.23711887229206277,0.29885313537363717,0.41534257473827224,0.22340235324654292,0.28111074805269015,0.3779103662200833,0.25262991308429955,0.31898603237442485,0.46100538602996416,SALAMI_442
457,0.1668499502585142,0.2041790323587502,0.2866402369557071,0.14697845017821096,0.17754432408942358,0.242039210999171,0.19293474575873473,0.2402154965166855,0.3513918889519432,SALAMI_444
458,0.12140347865655718,0.14604148038830964,0.17942635764626663,0.08543324081954937,0.10269164933862157,0.12500053635076075,0.20968990968982465,0.2527263391207254,0.31779640801506537,SALAMI_446
459,0.05590387321473752,0.08252045380585389,0.12120840163325242,0.0441555034687267,0.0663526678540306,0.09422660402918158,0.07617037929887405,0.10910561218841622,0.16984294658392535,SALAMI_448
460,0.16831278670290656,0.2125818274247595,0.2883039580127962,0.12588326209170195,0.1573044913313278,0.20962360777901543,0.25388632410691225,0.32775662666830113,0.46153820325368483,SALAMI_450
461,0.05590424944635655,0.06870297886113447,0.10109665734059303,0.056350857133589595,0.07131409097569544,0.10645593219104522,0.05546466525663084,0.0662763209297154,0.09625111989103,SALAMI_452
462,0.08856962162770526,0.1282090794008072,0.20424050102382255,0.05293550267164116,0.07658120499534284,0.12751798958327934,0.2709885821489776,0.39347075359310674,0.5127294600683652,SALAMI_454
463,0.188291029999804,0.22064597586080062,0.28259077653585324,0.12338209854738942,0.14495350313245564,0.18529973892195764,0.39730603921780383,0.46178070072726035,0.5949865903662652,SALAMI_456
464,0.13862444497809218,0.17971984359041573,0.2534810608559394,0.13081554596474126,0.16633806087218925,0.2290083475186648,0.1474248173030408,0.19544310729757647,0.2838101004073277,SALAMI_458
465,0.07589408461765827,0.12338058131566602,0.2050126570183894,0.05889550169090933,0.09428628566734823,0.1539549605369608,0.10668613160051517,0.17844365131876655,0.3067400849823341,SALAMI_46
466,0.07687378479820976,0.11217146989749421,0.18917174212687615,0.049485393779837815,0.07257035203494128,0.12124539788792503,0.17215590517641596,0.24690664685064112,0.43016898413699506,SALAMI_460
467,0.08019462636749951,0.10859235554944124,0.15803575649020715,0.05747402616958259,0.07639436644487038,0.10891065591827855,0.1326231278108625,0.18770416722348143,0.287891912990997,SALAMI_462
